,단지코드,총세대수,임대건물구분,지역,전용면적,전용면적별세대수,빈집,임대료,노선수,버스,주차면수,등록차량수,대중교통,노인청소년합
1570,C2133,355,아파트,광주광역시,51.93,14,10.0,172280,0.0,3.0,330.0,328.0,3.0,0.227738754303441
1571,C2096,492,아파트,광주광역시,36.19,52,11.0,77110,0.0,2.0,347.0,525.0,2.0,0.227738754303441
1572,C2096,492,아파트,광주광역시,36.23,50,11.0,77110,0.0,2.0,347.0,525.0,2.0,0.227738754303441
1573,C2096,492,아파트,광주광역시,36.3,26,11.0,77110,0.0,2.0,347.0,525.0,2.0,0.227738754303441
1574,C2096,492,아파트,광주광역시,36.63,90,11.0,81540,0.0,2.0,347.0,525.0,2.0,0.227738754303441
1575,C2096,492,아파트,광주광역시,36.63,30,11.0,81540,0.0,2.0,347.0,525.0,2.0,0.227738754303441
1576,C2096,492,아파트,광주광역시,46.22,159,11.0,97600,0.0,2.0,347.0,525.0,2.0,0.227738754303441
1577,C2096,492,아파트,광주광역시,46.22,85,11.0,97600,0.0,2.0,347.0,525.0,2.0,0.227738754303441
1578,C2010,861,아파트,광주광역시,39.84,398,15.0,85760,0.0,3.0,608.0,690.0,3.0,0.227738754303441
1579,C2010,861,아파트,광주광역시,39.84,87,15.0,85760,0.0,3.0,608.0,690.0,3.0,0.227738754303441
1580,C2010,861,아파트,광주광역시,39.84,13,15.0,85760,0.0,3.0,608.0,690.0,3.0,0.227738754303441
1581,C2010,861,아파트,광주광역시,49.51,324,15.0,103250,0.0,3.0,608.0,690.0,3.0,0.227738754303441
1582,C2010,861,아파트,광주광역시,49.51,39,15.0,119160,0.0,3.0,608.0,690.0,3.0,0.227738754303441
1583,C1879,711,아파트,광주광역시,46.9,208,12.0,110850,0.0,2.0,573.0,713.0,2.0,0.227738754303441
1584,C1879,711,아파트,광주광역시,46.9,15,12.0,110850,0.0,2.0,573.0,713.0,2.0,0.227738754303441
1585,C1879,711,아파트,광주광역시,46.9,132,12.0,110850,0.0,2.0,573.0,713.0,2.0,0.227738754303441
1586,C1879,711,아파트,광주광역시,51.93,313,12.0,135010,0.0,2.0,573.0,713.0,2.0,0.227738754303441
1587,C1879,711,아파트,광주광역시,51.93,43,12.0,135010,0.0,2.0,573.0,713.0,2.0,0.227738754303441
1588,C1131,901,아파트,광주광역시,51.49,234,10.0,139980,0.0,7.0,668.0,1019.0,7.0,0.227738754303441
1589,C1131,901,아파트,광주광역시,51.95,480,10.0,141460,0.0,7.0,668.0,1019.0,7.0,0.227738754303441
1590,C1131,901,아파트,광주광역시,59.64,151,10.0,233860,0.0,7.0,668.0,1019.0,7.0,0.227738754303441
1591,C1131,901,아파트,광주광역시,59.64,36,10.0,233860,0.0,7.0,668.0,1019.0,7.0,0.227738754303441
1592,C1468,815,아파트,광주광역시,39.77,419,17.0,95960,0.0,1.0,574.0,810.0,1.0,0.227738754303441
1593,C1468,815,아파트,광주광역시,39.77,64,17.0,95960,0.0,1.0,574.0,810.0,1.0,0.227738754303441
1594,C1468,815,아파트,광주광역시,39.77,20,17.0,95960,0.0,1.0,574.0,810.0,1.0,0.227738754303441
1595,C1468,815,아파트,광주광역시,49.51,258,17.0,129850,0.0,1.0,574.0,810.0,1.0,0.227738754303441
1596,C1468,815,아파트,광주광역시,49.51,54,17.0,129850,0.0,1.0,574.0,810.0,1.0,0.227738754303441
1597,C1448,1116,아파트,광주광역시,46.85,80,25.0,143680,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1598,C1448,1116,아파트,광주광역시,46.9,416,25.0,143680,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1599,C1448,1116,아파트,광주광역시,46.9,130,25.0,143680,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1600,C1448,1116,아파트,광주광역시,46.9,14,25.0,143680,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1601,C1448,1116,아파트,광주광역시,51.26,156,25.0,175900,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1602,C1448,1116,아파트,광주광역시,51.26,48,25.0,175900,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1603,C1448,1116,아파트,광주광역시,51.82,160,25.0,175900,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1604,C1448,1116,아파트,광주광역시,59.64,82,25.0,244020,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1605,C1448,1116,아파트,광주광역시,59.69,30,25.0,244020,0.0,2.0,1050.0,1284.0,2.0,0.227738754303441
1606,C2488,1215,아파트,광주광역시,39.25,299,28.0,111740,0.0,4.0,1105.0,1023.0,4.0,0.227738754303441
1607,C2488,1215,아파트,광주광역시,39.77,90,28.0,111740,0.0,4.0,1105.0,1023.0,4.0,0.227738754303441
1608,C2488,1215,아파트,광주광역시,39.96,201,28.0,111740,0.0,4.0,1105.0,1023.0,4.0,0.227738754303441
1609,C2488,1215,아파트,광주광역시,46.54,90,28.0,43380,0.0,4.0,1105.0,1023.0,4.0,0.227738754303441
1610,C2488,1215,아파트,광주광역시,46.85,116,28.0,43380,0.0,4.0,1105.0,1023.0,4.0,0.227738754303441
1611,C2488,1215,아파트,광주광역시,46.9,261,28.0,43380,0.0,4.0,1105.0,1023.0,4.0,0.227738754303441
1612,C2488,1215,아파트,광주광역시,46.9,85,28.0,43380,0.0,4.0,1105.0,1023.0,4.0,0.227738754303441
1613,C2488,1215,아파트,광주광역시,46.98,73,28.0,43380,0.0,4.0,1105.0,1023.0,4.0,0.227738754303441
1614,C1341,922,아파트,광주광역시,36.03,165,7.0,161290,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1615,C1341,922,아파트,광주광역시,36.03,9,7.0,161290,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1616,C1341,922,아파트,광주광역시,36.03,47,7.0,161290,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1617,C1341,922,아파트,광주광역시,36.03,3,7.0,161290,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1618,C1341,922,아파트,광주광역시,36.03,274,7.0,161290,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1619,C1341,922,아파트,광주광역시,36.03,18,7.0,161290,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1620,C1341,922,아파트,광주광역시,46.25,156,7.0,242480,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1621,C1341,922,아파트,광주광역시,23.76,232,7.0,76590,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1622,C1341,922,아파트,광주광역시,23.76,18,7.0,76590,0.0,1.0,731.0,442.0,1.0,0.227738754303441
1623,C1848,532,아파트,광주광역시,51.87,150,9.0,455600,0.0,3.0,660.0,625.0,3.0,0.227738754303441
1624,C1848,532,아파트,광주광역시,59.67,70,9.0,509410,0.0,3.0,660.0,625.0,3.0,0.227738754303441
1625,C1848,532,아파트,광주광역시,59.89,224,9.0,510510,0.0,3.0,660.0,625.0,3.0,0.227738754303441
1626,C1848,532,아파트,광주광역시,59.89,56,9.0,510510,0.0,3.0,660.0,625.0,3.0,0.227738754303441
1627,C1848,532,아파트,광주광역시,59.95,32,9.0,512110,0.0,3.0,660.0,625.0,3.0,0.227738754303441
1628,C1933,1022,아파트,광주광역시,66.85,100,8.0,520000,0.0,3.0,1202.0,1730.0,3.0,0.227738754303441
1629,C1933,1022,아파트,광주광역시,66.94,20,8.0,520000,0.0,3.0,1202.0,1730.0,3.0,0.227738754303441
1630,C1933,1022,아파트,광주광역시,66.94,20,8.0,520000,0.0,3.0,1202.0,1730.0,3.0,0.227738754303441
1631,C1933,1022,아파트,광주광역시,66.96,488,8.0,520000,0.0,3.0,1202.0,1730.0,3.0,0.227738754303441
1632,C1933,1022,아파트,광주광역시,74.73,94,8.0,580000,0.0,3.0,1202.0,1730.0,3.0,0.227738754303441
1633,C1933,1022,아파트,광주광역시,74.98,300,8.0,580000,0.0,3.0,1202.0,1730.0,3.0,0.227738754303441
1634,C1659,902,아파트,광주광역시,16.99,116,32.0,82820,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1635,C1659,902,아파트,광주광역시,16.99,120,32.0,82820,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1636,C1659,902,아파트,광주광역시,26.54,8,32.0,132430,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1637,C1659,902,아파트,광주광역시,26.54,90,32.0,132430,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1638,C1659,902,아파트,광주광역시,26.54,18,32.0,132430,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1639,C1659,902,아파트,광주광역시,26.54,238,32.0,132430,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1640,C1659,902,아파트,광주광역시,26.54,18,32.0,132430,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1641,C1659,902,아파트,광주광역시,26.58,24,32.0,132430,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1642,C1659,902,아파트,광주광역시,36.81,72,32.0,181950,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1643,C1659,902,아파트,광주광역시,36.81,120,32.0,181950,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1644,C1659,902,아파트,광주광역시,36.93,18,32.0,181950,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1645,C1659,902,아파트,광주광역시,44.78,48,32.0,233010,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1646,C1659,902,아파트,광주광역시,44.96,12,32.0,221360,0.0,2.0,635.0,416.0,2.0,0.227738754303441
1647,C1207,100,아파트,광주광역시,21.88,71,10.0,117960,0.0,6.0,54.0,59.0,6.0,0.227738754303441
1648,C1207,100,아파트,광주광역시,21.88,5,10.0,117960,0.0,6.0,54.0,59.0,6.0,0.227738754303441
1649,C1207,100,아파트,광주광역시,39.78,24,10.0,199200,0.0,6.0,54.0,59.0,6.0,0.227738754303441
1650,C1970,214,아파트,광주광역시,16.8,76,16.0,86630,0.0,6.0,108.0,159.0,6.0,0.227738754303441
1651,C1970,214,아파트,광주광역시,26.97,12,16.0,131770,0.0,6.0,108.0,159.0,6.0,0.227738754303441
1652,C1970,214,아파트,광주광역시,26.97,28,16.0,131770,0.0,6.0,108.0,159.0,6.0,0.227738754303441
1653,C1970,214,아파트,광주광역시,26.97,24,16.0,136210,0.0,6.0,108.0,159.0,6.0,0.227738754303441
1654,C1970,214,아파트,광주광역시,36.72,60,16.0,177420,0.0,6.0,108.0,159.0,6.0,0.227738754303441
1655,C1732,266,아파트,광주광역시,16.76,90,17.0,78330,0.0,3.0,188.0,267.0,3.0,0.227738754303441
1656,C1732,266,아파트,광주광역시,21.84,14,17.0,101110,0.0,3.0,188.0,267.0,3.0,0.227738754303441
1657,C1732,266,아파트,광주광역시,21.84,14,17.0,98650,0.0,3.0,188.0,267.0,3.0,0.227738754303441
1658,C1732,266,아파트,광주광역시,21.84,6,17.0,98650,0.0,3.0,188.0,267.0,3.0,0.227738754303441
1659,C1732,266,아파트,광주광역시,26.7,34,17.0,120060,0.0,3.0,188.0,267.0,3.0,0.227738754303441
1660,C1732,266,아파트,광주광역시,44.97,106,17.0,201230,0.0,3.0,188.0,267.0,3.0,0.227738754303441
1661,C1312,518,아파트,충청남도,39.72,60,12.0,122210,0.0,3.0,527.0,359.0,3.0,0.234867492013875
1662,C1312,518,아파트,충청남도,39.98,89,12.0,122210,0.0,3.0,527.0,359.0,3.0,0.234867492013875
1663,C1312,518,아파트,충청남도,41.55,225,12.0,130940,0.0,3.0,527.0,359.0,3.0,0.234867492013875
1664,C1312,518,아파트,충청남도,46.9,143,12.0,149660,0.0,3.0,527.0,359.0,3.0,0.234867492013875
1665,C1874,619,아파트,충청남도,26.37,294,2.0,69900,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1666,C1874,619,아파트,충청남도,26.37,149,2.0,69900,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1667,C1874,619,아파트,충청남도,31.32,149,2.0,83020,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1668,C1874,619,상가,충청남도,12.62,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1669,C1874,619,상가,충청남도,17.4,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1670,C1874,619,상가,충청남도,17.4,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1671,C1874,619,상가,충청남도,22.89,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1672,C1874,619,상가,충청남도,23.13,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1673,C1874,619,상가,충청남도,23.13,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1674,C1874,619,상가,충청남도,23.25,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1675,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1676,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1677,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1678,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1679,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1680,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1681,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1682,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1683,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1684,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1685,C1874,619,상가,충청남도,27.75,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1686,C1874,619,상가,충청남도,28.19,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1687,C1874,619,상가,충청남도,34.8,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1688,C1874,619,상가,충청남도,34.8,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1689,C1874,619,상가,충청남도,42.35,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1690,C1874,619,상가,충청남도,42.4,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1691,C1874,619,상가,충청남도,49.37,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1692,C1874,619,상가,충청남도,55.17,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1693,C1874,619,상가,충청남도,55.17,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1694,C1874,619,상가,충청남도,55.5,1,2.0,,0.0,2.0,97.0,62.0,2.0,0.234867492013875
1695,C1068,806,아파트,충청남도,36.65,200,11.0,106090,0.0,2.0,804.0,510.0,2.0,0.234867492013875
1696,C1068,806,아파트,충청남도,36.98,130,11.0,106090,0.0,2.0,804.0,510.0,2.0,0.234867492013875
1697,C1068,806,아파트,충청남도,41.55,252,11.0,124830,0.0,2.0,804.0,510.0,2.0,0.234867492013875
1698,C1068,806,아파트,충청남도,46.86,44,11.0,149810,0.0,2.0,804.0,510.0,2.0,0.234867492013875
1699,C1068,806,아파트,충청남도,46.98,88,11.0,149810,0.0,2.0,804.0,510.0,2.0,0.234867492013875
1700,C1068,806,아파트,충청남도,51.93,91,11.0,168520,0.0,2.0,804.0,510.0,2.0,0.234867492013875
1701,C1983,903,아파트,충청남도,36.0,40,3.0,149010,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1702,C1983,903,아파트,충청남도,35.28,198,3.0,145290,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1703,C1983,903,아파트,충청남도,35.28,78,3.0,145290,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1704,C1983,903,아파트,충청남도,26.37,478,3.0,124180,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1705,C1983,903,아파트,충청남도,31.32,99,3.0,142850,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1706,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1707,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1708,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1709,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1710,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1711,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1712,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1713,C1983,903,상가,충청남도,31.84,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1714,C1983,903,상가,충청남도,63.68,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1715,C1983,903,상가,충청남도,126.65,1,3.0,,0.0,4.0,200.0,253.0,4.0,0.234867492013875
1716,C2216,390,아파트,충청남도,39.0,210,2.0,132480,0.0,1.0,97.0,149.0,1.0,0.234867492013875
1717,C2216,390,아파트,충청남도,39.39,180,2.0,133340,0.0,1.0,97.0,149.0,1.0,0.234867492013875
1718,C2644,779,아파트,충청남도,37.67,89,7.0,161250,0.0,12.0,190.0,177.0,12.0,0.234867492013875
1719,C2644,779,아파트,충청남도,37.67,298,7.0,161250,0.0,12.0,190.0,177.0,12.0,0.234867492013875
1720,C2644,779,아파트,충청남도,26.37,239,7.0,127670,0.0,12.0,190.0,177.0,12.0,0.234867492013875
1721,C2644,779,아파트,충청남도,26.37,149,7.0,127670,0.0,12.0,190.0,177.0,12.0,0.234867492013875
1722,C2644,779,상가,충청남도,48.9,1,7.0,,0.0,12.0,190.0,177.0,12.0,0.234867492013875
1723,C2644,779,상가,충청남도,49.72,1,7.0,,0.0,12.0,190.0,177.0,12.0,0.234867492013875
1724,C2644,779,상가,충청남도,49.72,1,7.0,,0.0,12.0,190.0,177.0,12.0,0.234867492013875
1725,C1005,1144,아파트,충청남도,51.49,304,16.0,208470,0.0,8.0,950.0,376.0,8.0,0.234867492013875
1726,C1005,1144,아파트,충청남도,51.95,600,16.0,210900,0.0,8.0,950.0,376.0,8.0,0.234867492013875
1727,C1005,1144,아파트,충청남도,59.64,240,16.0,246770,0.0,8.0,950.0,376.0,8.0,0.234867492013875
1728,C1004,521,아파트,충청남도,39.3,240,3.0,104180,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1729,C1004,521,아파트,충청남도,39.69,264,3.0,105210,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1730,C1004,521,상가,충청남도,19.0,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1731,C1004,521,상가,충청남도,14.1,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1732,C1004,521,상가,충청남도,19.31,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1733,C1004,521,상가,충청남도,21.19,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1734,C1004,521,상가,충청남도,21.19,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1735,C1004,521,상가,충청남도,22.95,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1736,C1004,521,상가,충청남도,23.4,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1737,C1004,521,상가,충청남도,23.4,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1738,C1004,521,상가,충청남도,23.4,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1739,C1004,521,상가,충청남도,23.4,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1740,C1004,521,상가,충청남도,27.23,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1741,C1004,521,상가,충청남도,31.85,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1742,C1004,521,상가,충청남도,32.29,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1743,C1004,521,상가,충청남도,35.13,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1744,C1004,521,상가,충청남도,36.47,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1745,C1004,521,상가,충청남도,50.08,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1746,C1004,521,상가,충청남도,240.22,1,3.0,,0.0,2.0,153.0,93.0,2.0,0.234867492013875
1747,C1875,1003,아파트,충청남도,26.37,596,5.0,69900,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1748,C1875,1003,아파트,충청남도,26.37,239,5.0,69900,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1749,C1875,1003,아파트,충청남도,31.32,149,5.0,83020,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1750,C1875,1003,상가,충청남도,14.1,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1751,C1875,1003,상가,충청남도,18.98,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1752,C1875,1003,상가,충청남도,19.36,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1753,C1875,1003,상가,충청남도,21.46,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1754,C1875,1003,상가,충청남도,21.46,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1755,C1875,1003,상가,충청남도,22.83,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1756,C1875,1003,상가,충청남도,23.4,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1757,C1875,1003,상가,충청남도,23.4,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1758,C1875,1003,상가,충청남도,23.4,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1759,C1875,1003,상가,충청남도,23.4,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1760,C1875,1003,상가,충청남도,23.4,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1761,C1875,1003,상가,충청남도,23.4,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1762,C1875,1003,상가,충청남도,27.55,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1763,C1875,1003,상가,충청남도,29.17,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1764,C1875,1003,상가,충청남도,31.92,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1765,C1875,1003,상가,충청남도,32.6,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1766,C1875,1003,상가,충청남도,36.57,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1767,C1875,1003,상가,충청남도,50.08,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1768,C1875,1003,상가,충청남도,240.22,1,5.0,,0.0,8.0,192.0,209.0,8.0,0.234867492013875
1769,C2156,306,아파트,충청남도,36.55,120,0.0,80500,0.0,1.0,246.0,204.0,1.0,0.234867492013875
1770,C2156,306,아파트,충청남도,39.57,120,0.0,90410,0.0,1.0,246.0,204.0,1.0,0.234867492013875
1771,C2156,306,아파트,충청남도,51.93,65,0.0,127580,0.0,1.0,246.0,204.0,1.0,0.234867492013875
1772,C1175,468,아파트,충청남도,46.9,198,15.0,128070,0.0,2.0,477.0,430.0,2.0,0.234867492013875
1773,C1175,468,아파트,충청남도,51.93,90,15.0,160100,0.0,2.0,477.0,430.0,2.0,0.234867492013875
1774,C1175,468,아파트,충청남도,59.88,180,15.0,204940,0.0,2.0,477.0,430.0,2.0,0.234867492013875
1775,C1173,571,아파트,충청남도,39.72,70,7.0,118580,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1776,C1173,571,아파트,충청남도,39.72,28,7.0,118580,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1777,C1173,571,아파트,충청남도,41.55,98,7.0,124830,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1778,C1173,571,아파트,충청남도,46.9,90,7.0,149810,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1779,C1173,571,아파트,충청남도,46.9,135,7.0,149810,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1780,C1173,571,아파트,충청남도,46.9,52,7.0,149810,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1781,C1173,571,아파트,충청남도,46.9,26,7.0,149810,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1782,C1173,571,아파트,충청남도,51.93,60,7.0,174770,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1783,C1173,571,아파트,충청남도,51.93,12,7.0,174770,0.0,2.0,483.0,609.0,2.0,0.234867492013875
1784,C1537,662,아파트,충청남도,51.85,58,17.0,118820,0.0,3.0,546.0,669.0,3.0,0.234867492013875
1785,C1537,662,아파트,충청남도,51.86,354,17.0,118820,0.0,3.0,546.0,669.0,3.0,0.234867492013875
1786,C1537,662,아파트,충청남도,51.95,26,17.0,118820,0.0,3.0,546.0,669.0,3.0,0.234867492013875
1787,C1537,662,아파트,충청남도,59.99,224,17.0,156340,0.0,3.0,546.0,669.0,3.0,0.234867492013875
1788,C1929,492,아파트,충청남도,39.57,180,19.0,123870,0.0,4.0,426.0,413.0,4.0,0.234867492013875
1789,C1929,492,아파트,충청남도,46.73,22,19.0,148630,0.0,4.0,426.0,413.0,4.0,0.234867492013875
1790,C1929,492,아파트,충청남도,46.9,100,19.0,148630,0.0,4.0,426.0,413.0,4.0,0.234867492013875
1791,C1929,492,아파트,충청남도,46.9,26,19.0,148630,0.0,4.0,426.0,413.0,4.0,0.234867492013875
1792,C1929,492,아파트,충청남도,51.88,90,19.0,173420,0.0,4.0,426.0,413.0,4.0,0.234867492013875
1793,C1929,492,아파트,충청남도,59.89,74,19.0,198190,0.0,4.0,426.0,413.0,4.0,0.234867492013875
1794,C2394,277,아파트,충청남도,39.59,56,20.0,111470,0.0,2.0,222.0,254.0,2.0,0.234867492013875
1795,C2394,277,아파트,충청남도,39.63,15,20.0,111470,0.0,2.0,222.0,254.0,2.0,0.234867492013875
1796,C2394,277,아파트,충청남도,39.63,15,20.0,111470,0.0,2.0,222.0,254.0,2.0,0.234867492013875
1797,C2394,277,아파트,충청남도,46.9,45,20.0,34290,0.0,2.0,222.0,254.0,2.0,0.234867492013875
1798,C2394,277,아파트,충청남도,46.9,15,20.0,34290,0.0,2.0,222.0,254.0,2.0,0.234867492013875
1799,C2394,277,아파트,충청남도,46.9,42,20.0,34290,0.0,2.0,222.0,254.0,2.0,0.234867492013875
1800,C2394,277,아파트,충청남도,51.93,14,20.0,42300,0.0,2.0,222.0,254.0,2.0,0.234867492013875
1801,C2394,277,아파트,충청남도,51.93,75,20.0,42300,0.0,2.0,222.0,254.0,2.0,0.234867492013875
1802,C1316,107,아파트,충청남도,33.76,96,7.0,19180,0.0,2.0,27.0,22.0,2.0,0.234867492013875
1803,C1316,107,아파트,충청남도,51.73,11,7.0,157520,0.0,2.0,27.0,22.0,2.0,0.234867492013875
1804,C2255,560,아파트,충청남도,29.33,24,2.0,85710,0.0,2.0,400.0,410.0,2.0,0.234867492013875
1805,C2255,560,아파트,충청남도,29.89,114,2.0,85710,0.0,2.0,400.0,410.0,2.0,0.234867492013875
